start,type,end
BILBAO & SAN SEBASTIAN TURU 12 – 15 EYLÜL,HAS_DATE_START,2025-09-12
BILBAO & SAN SEBASTIAN TURU 12 – 15 EYLÜL,HAS_DATE_END,2025-09-15
BILBAO & SAN SEBASTIAN TURU 12 – 15 EYLÜL,HAS_CITY,Biarritz
BILBAO & SAN SEBASTIAN TURU 12 – 15 EYLÜL,HAS_CITY,Bilbao
BILBAO & SAN SEBASTIAN TURU 12 – 15 EYLÜL,HAS_COUNTRY,Fransa
BILBAO & SAN SEBASTIAN TURU 12 – 15 EYLÜL,HAS_CITY,Saint Jean De Luz
BILBAO & SAN SEBASTIAN TURU 12 – 15 EYLÜL,HAS_CITY,San Sebastian
BILBAO & SAN SEBASTIAN TURU 12 – 15 EYLÜL,HAS_SEASON,Sonbahar
BILBAO & SAN SEBASTIAN TURU 12 – 15 EYLÜL,HAS_COUNTRY,İspanya
BREZİLYA – ARJANTİN – ŞİLİ TURU 04 – 22 OCAK,HAS_DATE_START,2025-01-04
BREZİLYA – ARJANTİN – ŞİLİ TURU 04 – 22 OCAK,HAS_DATE_END,2025-01-22
BREZİLYA – ARJANTİN – ŞİLİ TURU 04 – 22 OCAK,HAS_COUNTRY,Arjantin
BREZİLYA – ARJANTİN – ŞİLİ TURU 04 – 22 OCAK,HAS_COUNTRY,Brezilya
BREZİLYA – ARJANTİN – ŞİLİ TURU 04 – 22 OCAK,HAS_CITY,Buenos Aires
BREZİLYA – ARJANTİN – ŞİLİ TURU 04 – 22 OCAK,HAS_CITY,Cape Horn
BREZİLYA – ARJANTİN – ŞİLİ TURU 04 – 22 OCAK,HAS_CITY,Iguazu
BREZİLYA – ARJANTİN – ŞİLİ TURU 04 – 22 OCAK,HAS_SEASON,Kış
BREZİLYA – ARJANTİN – ŞİLİ TURU 04 – 22 OCAK,HAS_CITY,Magdalena Adası
BREZİLYA – ARJANTİN – ŞİLİ TURU 04 – 22 OCAK,HAS_CITY,Rio de Janeiro
BREZİLYA – ARJANTİN – ŞİLİ TURU 04 – 22 OCAK,HAS_CITY,Santiago
BREZİLYA – ARJANTİN – ŞİLİ TURU 04 – 22 OCAK,HAS_COUNTRY,Şili
BRUGGE & LOIRE TURU 20 – 23 NİSAN,HAS_DATE_START,2025-04-20
BRUGGE & LOIRE TURU 20 – 23 NİSAN,HAS_DATE_END,2025-04-23
BRUGGE & LOIRE TURU 20 – 23 NİSAN,HAS_CITY,Amboise
BRUGGE & LOIRE TURU 20 – 23 NİSAN,HAS_COUNTRY,Belçika
BRUGGE & LOIRE TURU 20 – 23 NİSAN,HAS_CITY,Blois
BRUGGE & LOIRE TURU 20 – 23 NİSAN,HAS_CITY,Brugge
BRUGGE & LOIRE TURU 20 – 23 NİSAN,HAS_COUNTRY,Fransa
BRUGGE & LOIRE TURU 20 – 23 NİSAN,HAS_CITY,Gent
BRUGGE & LOIRE TURU 20 – 23 NİSAN,HAS_CITY,Loire
BRUGGE & LOIRE TURU 20 – 23 NİSAN,HAS_SEASON,İlkbahar
Bagan,HAS_ACTIVITY,Ananda ve Gubyaukgyi tapınakları ziyareti
Bagan,HAS_ACTIVITY,Bagan tapınakları gezisi
Mandalay,HAS_HOTEL,Belmond Road to Mandalay Cruise
Bangkok,HAS_ACTIVITY,Damnoen Saduak yüzen pazar ziyareti (Bangkok)
Venedik,HAS_ACTIVITY,Inle Gölü gezisi
Venedik,HAS_ACTIVITY,Lacquer ware atölyesi ziyareti
Mandalay,HAS_ACTIVITY,Mandalay gezisi
Venedik,HAS_ACTIVITY,Phaung Daw Oo Pagoda ziyareti
Venedik,HAS_ACTIVITY,Shwedagon Pagoda ziyareti
Rangoun,HAS_ACTIVITY,Yangon şehir turu
Bali,HAS_ACTIVITY,Bali’de tapınak ziyaretleri ve sahil aktiviteleri
Bangkok,HAS_ACTIVITY,Bangkok şehir turu
Phuket,HAS_RESTAURANT,"Beach Restaurant, The Surin (Phuket)"
Bangkok,HAS_HOTEL,Capella Bangkok Hotel
Bali,HAS_RESTAURANT,Koral Restaurant
Phuket,HAS_ACTIVITY,Phuket Tarihi Kent Gezisi
Phuket,HAS_ACTIVITY,Phuket’te Big Buddha ziyareti
Bali,HAS_RESTAURANT,Restaurant POTONG
Bali,HAS_HOTEL,Riverside Pool Villa
Phuket,HAS_HOTEL,The Surin Phuket
Venedik,HAS_ACTIVITY,Volcanoes & Temples Turu (Helikopter)
Hahndorf,HAS_ACTIVITY,Alman Kasabası Hahndorf
Lima,HAS_ACTIVITY,Anayasa Limanı - Hobart
Gallipoli,HAS_ACTIVITY,Anzac-Atatürk Anıtı
Venedik,HAS_ACTIVITY,Ateş Böceği Mağarası
Barossa Valley,HAS_ACTIVITY,Barossa Valley Şarap Bağları
Brisbane,HAS_ACTIVITY,Brisbane Şehir Turu
Canberra,HAS_ACTIVITY,Canberra Şehir Turu
Venedik,HAS_ACTIVITY,Darling Harbour
Venedik,HAS_ACTIVITY,Fitzroy Gardens & Captain Cook’un Evi
Hobart,HAS_ACTIVITY,Franklin Meydanı - Hobart
Sidney,HAS_ACTIVITY,Hyde Park Barracks - Sydney
Melbourne,HAS_ACTIVITY,Melbourne Müzesi
Venedik,HAS_ACTIVITY,Mount Wellington
Venedik,HAS_ACTIVITY,Mrs Macquarie’s Chair
Adelaide,HAS_RESTAURANT,Nehir Kenarı Restoran - Adelaide
Melbourne,HAS_ACTIVITY,Parlamento ve Hazine Binası - Melbourne
Melbourne,HAS_ACTIVITY,Royal Exhibition Binası - Melbourne
Melbourne,HAS_ACTIVITY,Sanat Galerisi - Melbourne
Venedik,HAS_ACTIVITY,Sullivan’s Cove
Surfers Paradise,HAS_ACTIVITY,Surfers Paradise - Gold Coast
Sidney,HAS_ACTIVITY,Sydney Harbour Bridge
Sidney,HAS_ACTIVITY,Sydney Opera House
Hobart,HAS_HOTEL,"The Tasman, a Luxury Collection Hotel, Hobart"
Sidney,HAS_ACTIVITY,Ulusal Müze - Sydney
Adelaide,HAS_RESTAURANT,Yerel Lüks Restoran - Adelaide
Macau,HAS_ACTIVITY,A-Ma Tapınağı
Bagan,HAS_ACTIVITY,Ananda ve Gubyaukgyi tapınakları ziyareti
Chiang Rai,HAS_HOTEL,"Anantara Golden Triangle, Chiang Rai"
Macao,HAS_ACTIVITY,Aziz Paulo Katedrali Harabesi - Macau
Bagan,HAS_ACTIVITY,Bagan tapınakları gezisi
Bali,HAS_ACTIVITY,Bali’de tapınak ziyaretleri ve sahil aktiviteleri
Bangkok,HAS_ACTIVITY,Bangkok Kanalları Gezisi
Bangkok,HAS_ACTIVITY,Bangkok kanal turu (Thonburi Klongs) ve Chao Phraya Nehri gezisi
Bangkok,HAS_ACTIVITY,Bangkok Şehir Gezisi
Bangkok,HAS_ACTIVITY,Bangkok şehir turu
Bangkok,HAS_ACTIVITY,Bangkok şehir turu ve alışveriş aktiviteleri
Bangkok,HAS_ACTIVITY,"Bangkok şehir turu: Wat Arun, Wat Pho, Çin Mahallesi"
Bangkok,HAS_ACTIVITY,Bangkok’ta Grand Palace & Wat Phra Kaew ziyareti
Bangkok,HAS_RESTAURANT,Beach Restaurant (The Surin)
Phuket,HAS_RESTAURANT,"Beach Restaurant, The Surin (Phuket)"
Mandalay,HAS_HOTEL,Belmond Road to Mandalay Cruise
Ha Long,HAS_HOTEL,Bhaya Cruise (Lan Ha Bay / Ha Long)
Venedik,HAS_ACTIVITY,Bo Sang Köyü
Venedik,HAS_ACTIVITY,Büyük Saray
Bangkok,HAS_HOTEL,Capella Bangkok Hotel
Bangkok,HAS_RESTAURANT,Carpe Diem Beach Club
Venedik,HAS_ACTIVITY,Chatuchak Weekend Market
Chiang Rai,HAS_ACTIVITY,Chiang Rai Gezisi
Chiang Rai,HAS_ACTIVITY,"Chiang Rai’de fil sürüşü, Altın Üçgen gezisi veya yemek kursu"
Bangkok,HAS_RESTAURANT,Clara Restaurant
Bangkok,HAS_ACTIVITY,Damnoen Saduak yüzen pazar ziyareti (Bangkok)
Bangkok,HAS_RESTAURANT,Eat Me Restaurant
Bangkok,HAS_RESTAURANT,Err Restaurant
Venedik,HAS_ACTIVITY,Golden Triangle Gezisi
Bangkok,HAS_ACTIVITY,Grand Palace & Wat Phra Kaew - Bangkok
Ha Long,HAS_ACTIVITY,Ha Long (Lan Ha Bay) Bhaya özel tekne yolculuğu
Ha Long,HAS_ACTIVITY,Ha Long Körfezi’nde deniz uçağı ile ulaşım ve Violet Cruise konaklaması
Ha Long,HAS_ACTIVITY,"Ha Long Körfezi’nde mağara keşfi, yüzme ve balık avı"
Vietnam,HAS_RESTAURANT,Ha Long Violet Cruise – deniz ürünleri ve geleneksel Vietnam mutfağı
Ho Chi Minh,HAS_ACTIVITY,"Hanoi şehir turu: Ho Chi Minh Mozolesi, Başkanlık Sarayı, Tek Sütunlu Pagoda, Edebiyat Tapınağı"
Hanoi,HAS_ACTIVITY,"Hanoi şehir turu: Opera Binası, Edebiyat Tapınağı, Etnoloji Müzesi, Eski Mahalle"
Hanoi,HAS_ACTIVITY,Hanoi’de pedallı taksi (rikşov) gezisi
Venedik,HAS_ACTIVITY,"Ho Chi Minh şehir turu: China Town, Thien Hau Tapınağı, Notre Dame Katedrali, Posta Merkezi, Belediye Tiyatrosu"
Hong Kong,HAS_ACTIVITY,Hong Kong Miras Müzesi
Venedik,HAS_ACTIVITY,Inle Gölü gezisi
Bangkok,HAS_RESTAURANT,Kalido
Bangkok,HAS_RESTAURANT,Koral Restaurant
Venedik,HAS_ACTIVITY,Kowloon Turu
Venedik,HAS_ACTIVITY,Lacquer ware atölyesi ziyareti
Hong Kong,HAS_ACTIVITY,Lam Tsuen Dilek Ağacı - Hong Kong
Venedik,HAS_ACTIVITY,Lantau Adası Turu
Bangkok,HAS_HOTEL,Lebua at State Tower Hotel
Macao,HAS_ACTIVITY,Macau Casinoları
Macao,HAS_ACTIVITY,Macau Kulesi
Macao,HAS_ACTIVITY,Macau Müzesi
Macao,HAS_ACTIVITY,Macau Şarap Müzesi
Mandalay,HAS_ACTIVITY,Mandalay gezisi
Bangkok,HAS_HOTEL,"Mandarin Oriental, Bangkok"
Hanoi,HAS_RESTAURANT,May de Cuisine Restaurant (Hanoi)
Urla,HAS_ACTIVITY,"Mekong Deltası gezisi: bot turları, noodle yapımı, meyve bahçeleri, yerel aile ziyareti"
Delta del Mekong (regione),HAS_RESTAURANT,Mekong Deltası – nehir kenarında restoran
Venedik,HAS_ACTIVITY,Mekong Nehri Tekne Gezisi
Venedik,HAS_ACTIVITY,Monte Hisarı
Ho Chi Minh,HAS_HOTEL,"Otel (Ho Chi Minh, ismi belirtilmemiş)"
Siem Reap,HAS_HOTEL,"Otel (Siem Reap, ismi belirtilmemiş)"
Bangkok,HAS_ACTIVITY,Pak Khlong Talat Çiçek Pazarı - Bangkok
Venedik,HAS_ACTIVITY,Phaung Daw Oo Pagoda ziyareti
Phnom Penh,HAS_ACTIVITY,"Phnom Penh şehir turu: Artisan D’Angkor el işi okulu, Phsar Chas çarşısı"
Phuket,HAS_ACTIVITY,Phuket Tarihi Kent Gezisi
Phuket,HAS_ACTIVITY,Phuket ada ve sahil aktiviteleri
Phuket,HAS_ACTIVITY,Phuket’te Big Buddha ziyareti
Bangkok,HAS_RESTAURANT,Potong Restaurant
Bangkok,HAS_RESTAURANT,Restaurant POTONG
Bangkok,HAS_HOTEL,Riverside Pool Villa
Bangkok,HAS_ACTIVITY,Royal Barge Ulusal Müzesi - Bangkok
Saigon,HAS_ACTIVITY,Saigon şehir turu
Bangkok,HAS_RESTAURANT,Sala Rattanakosin Restaurant
Venedik,HAS_ACTIVITY,Senado Meydanı
Venedik,HAS_ACTIVITY,Shwedagon Pagoda ziyareti
Siem Reap,HAS_ACTIVITY,"Siem Reap (Angkor) gezisi: Angkor Thom, Bayon Tapınağı, Baphuon, Kraliyet Sarayı, Fil Terası"
Hanoi,HAS_HOTEL,Sofitel Legend Metropole (Hanoi)
Venedik,HAS_ACTIVITY,Sun Yat Sen’in Müze Evi
Hong Kong,HAS_ACTIVITY,Tai Po Old Market - Hong Kong
Venedik,HAS_ACTIVITY,Tapınaklar ve Şehir Gezisi
Bangkok,HAS_RESTAURANT,Terrace Rim Naam
Vietnam,HAS_RESTAURANT,The Market Restaurant (Vietnam)
Venedik,HAS_ACTIVITY,The Market Restaurant’ta Vietnam yemek kursu
Bangkok,HAS_HOTEL,The Surin
Phuket,HAS_HOTEL,The Surin Phuket
Venedik,HAS_ACTIVITY,Thien Canh Son Cave ziyareti
Venedik,HAS_ACTIVITY,Thonburi Kanalları tekne turu
Venedik,HAS_ACTIVITY,Tra Que Organic Village bisiklet turu
Ha Long,HAS_HOTEL,Violet Cruise (Ha Long Körfezi)
Venedik,HAS_ACTIVITY,Volcanoes & Temples Turu (Helikopter)
Bangkok,HAS_ACTIVITY,Wang Lang Market - Bangkok
Venedik,HAS_ACTIVITY,Wat Arun (Şafak Tapınağı) ziyareti
Bangkok,HAS_ACTIVITY,Wat Arun Tapınakları - Bangkok
Venedik,HAS_ACTIVITY,Wat Chedi Luangis
Venedik,HAS_ACTIVITY,Wat Pho (Yatan Buda Tapınağı) gezisi
Venedik,HAS_ACTIVITY,Wat Pho Tapınağı
Bangkok,HAS_ACTIVITY,Wat Pho Tapınağı - Bangkok
Venedik,HAS_ACTIVITY,Wat Phra Kaew
Venedik,HAS_ACTIVITY,Wat Phra That Doi Suthep
Venedik,HAS_ACTIVITY,Wat Ratchabophit
Venedik,HAS_ACTIVITY,Wat Rong Khun
Venedik,HAS_ACTIVITY,Wat Suan Dok Tapınağı
Bangkok,HAS_ACTIVITY,Wat Suthat Tapınağı - Bangkok
Venedik,HAS_ACTIVITY,Westlake bölgesi turu (vintage jeep ile)
Hong Kong,HAS_ACTIVITY,Wong Tai Sin Tapınağı - Hong Kong
Rangoun,HAS_ACTIVITY,Yangon şehir turu
Bangkok,HAS_RESTAURANT,Yerel aile evi – çay ve taze meyve ikramı
Ho Chi Minh,HAS_RESTAURANT,"Yerel restoranlarda öğle yemekleri (Hanoi, Ho Chi Minh turları sırasında)"
Bangkok,HAS_ACTIVITY,Çiçek Kültürü Müzesi - Bangkok
Bangkok & Hong Kong Gezisi,HAS_CITY,Bangkok
Bangkok & Hong Kong Gezisi,HAS_HIGHLIGHT,Bangkok
Bangkok & Hong Kong Gezisi,HAS_HIGHLIGHT,Casinolar
Bangkok & Hong Kong Gezisi,HAS_CITY,Hong Kong
Bangkok & Hong Kong Gezisi,HAS_HIGHLIGHT,Hong Kong
Bangkok & Hong Kong Gezisi,HAS_CITY,Macau
Bangkok & Hong Kong Gezisi,HAS_HIGHLIGHT,Macau
Bangkok & Hong Kong Gezisi,HAS_TRANSPORT,Macau - Hong Kong Feribot
Bangkok & Hong Kong Gezisi,HAS_HIGHLIGHT,Tapınak
Bangkok & Hong Kong Gezisi,HAS_COUNTRY,Tayland
Bangkok & Hong Kong Gezisi,HAS_HIGHLIGHT,Tayland
Bangkok & Hong Kong Gezisi,HAS_TRANSPORT,Türk Hava Yolları TK68
Bangkok & Hong Kong Gezisi,HAS_COUNTRY,Çin
Bangkok & Hong Kong Gezisi,HAS_HIGHLIGHT,Çin
BARCELONA,HAS_RESTAURANT,Barceloneta Restoran
Barcelona,HAS_ACTIVITY,Casa Milà
Barcelona,HAS_RESTAURANT,Gala Restoran
Venedik,HAS_ACTIVITY,Gotik Mahallesi
Barcelona,HAS_RESTAURANT,La Pepita Tapas Bar
Barcelona,HAS_ACTIVITY,La Sagrada Familia
Venedik,HAS_ACTIVITY,Park Güell
Venedik,HAS_ACTIVITY,Plaza Catalunya
Alberobello,HAS_ACTIVITY,Alberobello Trulli Evleri
Rome,HAS_ACTIVITY,Antik Roma Amfitiyatrosu
Bari,HAS_ACTIVITY,Bari Şehir Gezisi
Fes,HAS_HOTEL,Canne Bianche Lifestyle & Hotel
Venedik,HAS_ACTIVITY,Hohenstaufen Kalesi
Lecce,HAS_ACTIVITY,Lecce Şehir Gezisi
Matera,HAS_ACTIVITY,Matera Gezisi
Monopoli,HAS_ACTIVITY,Monopoli Gezisi
Venedik,HAS_ACTIVITY,Old Town
Venedik,HAS_ACTIVITY,Palazzo dei Celestini
Polignano a Mare,HAS_ACTIVITY,Polignano a Mare Gezisi
Venedik,HAS_ACTIVITY,Saint Nicholas Bazilikası
Venedik,HAS_ACTIVITY,San Giuseppe Kilisesi
Venedik,HAS_ACTIVITY,San Sabino Katedrali
Venedik,HAS_ACTIVITY,Sant'Oronzo Meydanı
Venedik,HAS_ACTIVITY,Santa Croce Bazilikası
Venedik,HAS_ACTIVITY,Strada delle Orecchiette
Hahndorf,HAS_ACTIVITY,Alman Kasabası Hahndorf
Lima,HAS_ACTIVITY,Anayasa Limanı - Hobart
Gallipoli,HAS_ACTIVITY,Anzac-Atatürk Anıtı
Venedik,HAS_ACTIVITY,Ateş Böceği Mağarası
Barossa Valley,HAS_ACTIVITY,Barossa Valley Şarap Bağları
Brisbane,HAS_ACTIVITY,Brisbane Şehir Turu
Canberra,HAS_ACTIVITY,Canberra Şehir Turu
Venedik,HAS_ACTIVITY,Darling Harbour
Venedik,HAS_ACTIVITY,Fitzroy Gardens & Captain Cook’un Evi
Hobart,HAS_ACTIVITY,Franklin Meydanı - Hobart
Sidney,HAS_ACTIVITY,Hyde Park Barracks - Sydney
Melbourne,HAS_ACTIVITY,Melbourne Müzesi
Venedik,HAS_ACTIVITY,Mount Wellington
Venedik,HAS_ACTIVITY,Mrs Macquarie’s Chair
Adelaide,HAS_RESTAURANT,Nehir Kenarı Restoran - Adelaide
Melbourne,HAS_ACTIVITY,Parlamento ve Hazine Binası - Melbourne
Melbourne,HAS_ACTIVITY,Royal Exhibition Binası - Melbourne
Melbourne,HAS_ACTIVITY,Sanat Galerisi - Melbourne
Venedik,HAS_ACTIVITY,Sullivan’s Cove
Surfers Paradise,HAS_ACTIVITY,Surfers Paradise - Gold Coast
Sidney,HAS_ACTIVITY,Sydney Harbour Bridge
Sidney,HAS_ACTIVITY,Sydney Opera House
Hobart,HAS_HOTEL,"The Tasman, a Luxury Collection Hotel, Hobart"
Sidney,HAS_ACTIVITY,Ulusal Müze - Sydney
Adelaide,HAS_RESTAURANT,Yerel Lüks Restoran - Adelaide
BARCELONA,HAS_HOTEL,Almanac Barcelona
Barcelona,HAS_ACTIVITY,Antoni Tàpies Müzesi ziyareti
Venedik,HAS_ACTIVITY,Barcelona şehir gezisi
BARCELONA,HAS_RESTAURANT,BarcelonaMilona
Venedik,HAS_ACTIVITY,Caixa Forum gezisi
Venedik,HAS_ACTIVITY,Ciutadella Park
Venedik,HAS_ACTIVITY,Dali Müzesi ziyareti
Barselona,HAS_RESTAURANT,El Tribut
Venedik,HAS_ACTIVITY,Fundació Suñol ziyareti
Gerona,HAS_ACTIVITY,Girona Gotik Katedrali
Venedik,HAS_ACTIVITY,Gotik Mahallesi
Venedik,HAS_ACTIVITY,James Turrell enstalasyonu ziyareti
Venedik,HAS_ACTIVITY,Joan Miró Vakfı ziyareti
Venedik,HAS_ACTIVITY,Jordi Bernadó Atölye ziyareti
Venedik,HAS_ACTIVITY,La Casa de Salvador Dalí - Port Lligat gezisi
Venedik,HAS_ACTIVITY,La Rambla
Venedik,HAS_ACTIVITY,MACBA - Museu d’Art Contemporani de Barcelona ziyareti
Barselona,HAS_RESTAURANT,Maná 75
Barselona,HAS_RESTAURANT,Merendero de la Mar
Venedik,HAS_ACTIVITY,Park Güell
Venedik,HAS_ACTIVITY,Picasso Müzesi ziyareti
Venedik,HAS_ACTIVITY,Plaza Catalunya
Venedik,HAS_ACTIVITY,Plaza España
Venedik,HAS_ACTIVITY,Poble Espanyol gezisi
Barselona,HAS_RESTAURANT,Restaurant Normal
Venedik,HAS_ACTIVITY,Sagrada Familia
Venedik,HAS_ACTIVITY,Xavi Bou Atölye ziyareti
Barselona Gezisi,HAS_CITY,Barselona
Barselona Gezisi,HAS_HIGHLIGHT,Barselona
Barselona Gezisi,HAS_HIGHLIGHT,Gaudi
Barselona Gezisi,HAS_CITY,Girona
Barselona Gezisi,HAS_HIGHLIGHT,Girona
Barselona Gezisi,HAS_HIGHLIGHT,Park Güell
Barselona Gezisi,HAS_HIGHLIGHT,Sagrada Familia
Barselona Gezisi,HAS_TRANSPORT,Türk Hava Yolları TK1467
Barselona Gezisi,HAS_COUNTRY,İspanya
Barselona Gezisi,HAS_HIGHLIGHT,İspanya
Vézelay,HAS_ACTIVITY,Abbaye Sainte-Marie-Madeleine - Vézelay
Fleurie,HAS_RESTAURANT,Auberge de la Madone - Fleurie
Fleurie,HAS_ACTIVITY,Beaujolais Şarap Bağları - Fleurie
Nuits-Saint-Georges,HAS_ACTIVITY,Beffroi Meydanı - Nuits-Saint-Georges
Cluny,HAS_ACTIVITY,Benedictine Manastırı - Cluny
Vézelay,HAS_ACTIVITY,Colline Éternelle - Vézelay Şarap Tadımı
Venedik,HAS_ACTIVITY,Domaine Rion Armelle et Bernard - Şarap Tadımı
Beaune,HAS_ACTIVITY,Hospices de Beaune (Hôtel-Dieu)
Cluny,HAS_ACTIVITY,Hôtel-Dieu - Cluny
Beaune,HAS_ACTIVITY,Musée des Beaux-Arts - Beaune
Digione,HAS_ACTIVITY,Musée des Beaux-Arts - Dijon
Venedik,HAS_ACTIVITY,Musée du Vin de Bourgogne
Cluny,HAS_ACTIVITY,Musée d’Art et d’Archéologie - Cluny
Beaune,HAS_ACTIVITY,Notre-Dame Kilisesi - Beaune
Digione,HAS_ACTIVITY,Notre-Dame Kilisesi - Dijon
Digione,HAS_ACTIVITY,Palais des ducs de Bourgogne - Dijon
Digione,HAS_ACTIVITY,Rue de la Liberté - Dijon
Venedik,HAS_ACTIVITY,Saint-Baudèle Kilisesi
Digione,HAS_ACTIVITY,Saint-Bénigne Katedrali - Dijon
Venedik,HAS_ACTIVITY,Saint-Flocel Kilisesi
Venedik,HAS_ACTIVITY,Saint-Martin de l’Aigue Kilisesi
Digione,HAS_ACTIVITY,Saint-Michel Kilisesi - Dijon
Digione,HAS_ACTIVITY,Saint-Philibert Kilisesi - Dijon
Venedik,HAS_ACTIVITY,Sainte-Madeleine Kilisesi
ROME,HAS_ACTIVITY,Tour de Fromages - Cluny
Nuits-Saint-Georges,HAS_ACTIVITY,Église Saint-Symphorien - Nuits-Saint-Georges
Venedik,HAS_ACTIVITY,Aziz Sava Kilisesi
Belgrad,HAS_ACTIVITY,Belgrad Şehir Gezisi
Venedik,HAS_ACTIVITY,Damat Ali Paşa Türbesi
Venedik,HAS_ACTIVITY,Fikirbayır
Venedik,HAS_ACTIVITY,Kalemegdan
Belgrad,HAS_RESTAURANT,Kalemegdan Restaurant
Karlofca,HAS_ACTIVITY,Karlofca Gezisi
Belgrad,HAS_HOTEL,Metropol Palace Hotel
Venedik,HAS_ACTIVITY,Museum of Yugoslav History
Venedik,HAS_ACTIVITY,Nikola Tesla Müzesi
Novi Sad,HAS_ACTIVITY,Novi Sad Gezisi
Venedik,HAS_ACTIVITY,Royal Compound
Venedik,HAS_ACTIVITY,Sokullu Mehmet Paşa Çeşmesi
Belgrad,HAS_HOTEL,Square Nine Hotel
Venedik,HAS_ACTIVITY,Stambol Kapısı
Venedik,HAS_ACTIVITY,Tuna & Sava Nehirlerinin Birleşim Noktası
Venedik,HAS_ACTIVITY,Tuna Nehri Tekne Gezisi
Berchtesgaden,HAS_ACTIVITY,Adolf Hitler’in Kartal Yuvası
St Wolfgang,HAS_ACTIVITY,Atlı Kızak Turu (St Wolfgang)
Salisburgo,HAS_RESTAURANT,Cafe Sacher Salzburg
Venedik,HAS_ACTIVITY,Grassl Likör Fabrikası
Hallstatt,HAS_ACTIVITY,Hallstatt Gezisi
Berchtesgaden,HAS_HOTEL,Hotel Bristol
Berchtesgaden,HAS_HOTEL,Hotel Goldener Hirsch
Venedik,HAS_ACTIVITY,Mirabel Sarayı ve Bahçesi
Venedik,HAS_ACTIVITY,Mozart’ın Evi
Venedik,HAS_ACTIVITY,Noel Pazarları
Berchtesgaden,HAS_HOTEL,Radisson Blu Hotel Altstadt
Venedik,HAS_ACTIVITY,Residenzplatz & DomQuartier
Salisburgo,HAS_RESTAURANT,Restaurant Blaue Gans Salzburg Gasthaus
Venedik,HAS_ACTIVITY,Salzberg Dağı & Tuz Madeni Ziyareti
Berchtesgaden,HAS_ACTIVITY,Salzbergwerk Berchtesgaden
Salisburgo,HAS_ACTIVITY,Salzburg Kalesi
Venedik,HAS_ACTIVITY,Astrup Fearnley Museum of Modern Art
Bergen,HAS_HOTEL,Bergen Børs Hotel
Bergen,HAS_ACTIVITY,Bergen Market Square & Balık Pazarı
Bergen,HAS_RESTAURANT,Bryggen Tracteursted
Venedik,HAS_ACTIVITY,Designmuseum Danmark
Å,HAS_RESTAURANT,Fjellskål Seafood Restaurant
Å,HAS_ACTIVITY,Flåm Railway Museum
Bergen,HAS_HOTEL,Fretheim Hotel
Bergen,HAS_RESTAURANT,Izakaya Bar & Terrace
Bergen,HAS_RESTAURANT,Lofoten Fiskerestaurant
Venedik,HAS_ACTIVITY,Munch Müzesi
Bergen,HAS_HOTEL,Nimb Hotel
Oslo,HAS_ACTIVITY,Oslo Opera Binası
Bergen,HAS_RESTAURANT,Restaurant Arven
Venedik,HAS_ACTIVITY,Ulusal Müze
Venedik,HAS_ACTIVITY,Vigeland Heykel Parkı
Bhaktapur,HAS_ACTIVITY,Bhaktapur - Katmandu
ATHENS,HAS_ACTIVITY,Pashupatinath Tapınağı - Katmandu
Punakha,HAS_ACTIVITY,Punakha Dzong - Punakha
Paro,HAS_ACTIVITY,Taktsang (Tiger’s Nest) Manastırı - Paro
Thimphou,HAS_ACTIVITY,Thimphu Şehir Turu
Bhutan & Nepal Gezisi,HAS_CITY,Bhaktapur
Bhutan & Nepal Gezisi,HAS_COUNTRY,Bhutan
Bhutan & Nepal Gezisi,HAS_HIGHLIGHT,Bhutan
Bhutan & Nepal Gezisi,HAS_HIGHLIGHT,Budizm
Bhutan & Nepal Gezisi,HAS_CITY,Katmandu
Bhutan & Nepal Gezisi,HAS_HIGHLIGHT,Katmandu
Bhutan & Nepal Gezisi,HAS_TRANSPORT,Katmandu - Paro Uçuşu
Bhutan & Nepal Gezisi,HAS_COUNTRY,Nepal
Bhutan & Nepal Gezisi,HAS_HIGHLIGHT,Nepal
Bhutan & Nepal Gezisi,HAS_CITY,Paro
Bhutan & Nepal Gezisi,HAS_HIGHLIGHT,Paro
Bhutan & Nepal Gezisi,HAS_CITY,Punakha
Bhutan & Nepal Gezisi,HAS_HIGHLIGHT,Punakha
Bhutan & Nepal Gezisi,HAS_HIGHLIGHT,Punakha Dzong
Bhutan & Nepal Gezisi,HAS_CITY,Thimphu
Bhutan & Nepal Gezisi,HAS_HIGHLIGHT,Tiger’s Nest
Bhutan & Nepal Gezisi,HAS_TRANSPORT,İstanbul - Katmandu Uçuşu
Biarritz,HAS_ACTIVITY,Biarritz Gezisi
Biarritz,HAS_ACTIVITY,Biarritz Grande Plage
Biarritz,HAS_ACTIVITY,Biarritz Şehir Turu
Bilbao,HAS_ACTIVITY,Bilbao Şehir Turu
Biarritz,HAS_RESTAURANT,Cafe Iruña
Biarritz,HAS_ACTIVITY,Casino Municipal - Biarritz
Biarritz,HAS_ACTIVITY,Chapelle Impériale - Biarritz
Getaria,HAS_ACTIVITY,Cristóbal Balenciaga Museoa - Getaria
Saint-Jean-de-Luz,HAS_ACTIVITY,Eglise Saint-Jean-Baptiste - Saint-Jean-de-Luz
Biarritz,HAS_RESTAURANT,Elkano Restaurant
Getaria,HAS_RESTAURANT,Elkano Restoran - Getaria
Getaria,HAS_ACTIVITY,Gaztetape Plajı - Getaria
Getaria,HAS_ACTIVITY,Getaria Balıkçı Köyü
