start,type,end
UNKNOWN,HAS_ACTIVITY,Les Deux Garçons’da kahve molası
Marsilya,HAS_RESTAURANT,La Luma Drum Cafe
Marsilya,HAS_RESTAURANT,Les Deux Garçons
Jules Verne - 2 Ladies - Japan - March 2024,HAS_COUNTRY,Japonya
Jules Verne - 2 Ladies - Japan - March 2024,HAS_CITY,Tokyo
Jules Verne - 2 Ladies - Japan - March 2024,HAS_CITY,Kyoto
Jules Verne - 2 Ladies - Japan - March 2024,HAS_CITY,Naoshima
Jules Verne - 2 Ladies - Japan - March 2024,HAS_CITY,Teshima
Kyoto,HAS_ACTIVITY,Arashiyama Bamboo Grove ziyareti
UNKNOWN,HAS_ACTIVITY,Fushimi Inari Tapınağı ziyareti
Naoshima,HAS_ACTIVITY,Naoshima & Teshima sanat adaları gezisi
Lofoten Islands - Version 2.0,HAS_COUNTRY,Norveç
Lofoten Islands - Version 2.0,HAS_CITY,Henningsvær
Lofoten Islands - Version 2.0,HAS_CITY,Svolvær
Lofoten Islands - Version 2.0,HAS_CITY,Reine
Lofoten Islands - Version 2.0,HAS_CITY,Å
UNKNOWN,HAS_ACTIVITY,Midnight Sun Safari
UNKNOWN,HAS_ACTIVITY,Sea Eagle RIB Boat Safari
Henningsvær,HAS_ACTIVITY,Henningsvær gezisi
Svolvær,HAS_ACTIVITY,Svolvær gezisi
UNKNOWN,HAS_ACTIVITY,Rehberli hiking ve çevre gezisi
Å,HAS_ACTIVITY,Å köyü gezisi
UNKNOWN,HAS_ACTIVITY,Kayaking özel turu
Å,HAS_RESTAURANT,Restaurant Nyvågar
Güney Afrika 22-30 Ocak,HAS_COUNTRY,Güney Afrika
Güney Afrika 22-30 Ocak,HAS_CITY,Cape Town
Güney Afrika 22-30 Ocak,HAS_CITY,Stellenbosch
Güney Afrika 22-30 Ocak,HAS_CITY,Johannesburg
Güney Afrika 22-30 Ocak,HAS_CITY,Marataba
Güney Afrika 22-30 Ocak,HAS_DATE_START,2025-01-22
Güney Afrika 22-30 Ocak,HAS_DATE_END,2025-01-30
Güney Afrika 22-30 Ocak,HAS_SEASON,Kış
UNKNOWN,HAS_ACTIVITY,Öğleden sonra safari
UNKNOWN,HAS_ACTIVITY,Tam gün safari
UNKNOWN,HAS_ACTIVITY,Kirstenbosch Ulusal Botanik Bahçesi gezisi
Stellenbosch,HAS_ACTIVITY,Stellenbosch şarap bağları turu
UNKNOWN,HAS_ACTIVITY,Cape Winelands bölgesi ziyareti
Mardin 13-15 Ekim 2023,HAS_COUNTRY,Türkiye
Mardin 13-15 Ekim 2023,HAS_CITY,Mardin
Mardin 13-15 Ekim 2023,HAS_CITY,Midyat
Mardin,HAS_ACTIVITY,Mardin şehir turu
UNKNOWN,HAS_ACTIVITY,Sakıp Sabancı Müzesi ziyareti
UNKNOWN,HAS_ACTIVITY,Eski PTT Binası gezisi
Mardin,HAS_ACTIVITY,Eski Mardin Evleri ve Abbara tünelleri gezisi
UNKNOWN,HAS_ACTIVITY,Zinciriye Medresesi ziyareti
UNKNOWN,HAS_ACTIVITY,Kültür Sokağı ve Uçurtma Atölyesi gezisi
UNKNOWN,HAS_ACTIVITY,Ulu Camii ziyareti
UNKNOWN,HAS_ACTIVITY,Deyrulzafaran Manastırı ziyareti
UNKNOWN,HAS_ACTIVITY,Kasımiye Medresesi ziyareti
Midyat,HAS_ACTIVITY,Midyat şehir turu
Midyat,HAS_ACTIVITY,Midyat Devlet Konukevi ve Gümüşçüler Çarşısı ziyareti
UNKNOWN,HAS_ACTIVITY,Mor Gabriel Manastırı ziyareti
Meksika 06-16 Aralık 2023,HAS_COUNTRY,Meksika
Meksika 06-16 Aralık 2023,HAS_CITY,Mexico City
Meksika 06-16 Aralık 2023,HAS_CITY,Mérida
Meksika 06-16 Aralık 2023,HAS_CITY,Tulum
Meksika 06-16 Aralık 2023,HAS_DATE_START,2023-12-06
Meksika 06-16 Aralık 2023,HAS_DATE_END,2023-12-16
Meksika 06-16 Aralık 2023,HAS_SEASON,Kış
Mexico City,HAS_ACTIVITY,Mexico City şehir turu
UNKNOWN,HAS_ACTIVITY,Ulusal Saray ve Diego Rivera duvar resimleri ziyareti
UNKNOWN,HAS_ACTIVITY,Zócalo ve Metropolitan Katedrali ziyareti
UNKNOWN,HAS_ACTIVITY,Xochimilco yüzen bahçeleri gezisi
UNKNOWN,HAS_ACTIVITY,Coyoacan köyü ziyareti
UNKNOWN,HAS_ACTIVITY,Frida Kahlo Müzesi ziyareti
Mérida,HAS_ACTIVITY,Mérida şehir turu
UNKNOWN,HAS_ACTIVITY,San Ildefonso Katedrali ziyareti
UNKNOWN,HAS_ACTIVITY,Casa Montejo ziyareti
UNKNOWN,HAS_ACTIVITY,Yucatan Valilik Sarayı duvar resimleri ziyareti
UNKNOWN,HAS_ACTIVITY,Chichen-Itza arkeolojik alanı ziyareti
Mexico City,HAS_HOTEL,Hotel Rosas
Mendi Family - Kenya 25-29 Aralık,HAS_COUNTRY,Kenya
Mendi Family - Kenya 25-29 Aralık,HAS_CITY,Nairobi
Mendi Family - Kenya 25-29 Aralık,HAS_CITY,Masai Mara
Mendi Family - Kenya 25-29 Aralık,HAS_DATE_START,2025-12-25
Mendi Family - Kenya 25-29 Aralık,HAS_DATE_END,2025-12-29
Mendi Family - Kenya 25-29 Aralık,HAS_SEASON,Kış
Dubai,HAS_ACTIVITY,Akşam safari
UNKNOWN,HAS_ACTIVITY,Sabah ve akşam safarileri
UNKNOWN,HAS_ACTIVITY,Karen Blixen Müzesi ziyareti
UNKNOWN,HAS_ACTIVITY,Giraffe Centre ziyareti
Nairobi,HAS_HOTEL,Emara Ole Sereni Hotel
Mevzun Vietnam Kamboçya 2016,HAS_COUNTRY,Vietnam
Mevzun Vietnam Kamboçya 2016,HAS_COUNTRY,Kamboçya
Mevzun Vietnam Kamboçya 2016,HAS_CITY,Hanoi
Mevzun Vietnam Kamboçya 2016,HAS_CITY,Halong
Mevzun Vietnam Kamboçya 2016,HAS_CITY,Hoi An
Mevzun Vietnam Kamboçya 2016,HAS_CITY,Ho Chi Minh City
Mevzun Vietnam Kamboçya 2016,HAS_CITY,Siem Reap
Hanoi,HAS_ACTIVITY,Hanoi şehir turu
UNKNOWN,HAS_ACTIVITY,Ngoc Son Pagoda ziyareti
UNKNOWN,HAS_ACTIVITY,Temple of Literature ziyareti
UNKNOWN,HAS_ACTIVITY,Water Puppet gösterisi
Halong,HAS_ACTIVITY,Halong Bay tekne turu
Hoi An,HAS_ACTIVITY,Hoi An yürüyüş turu
Ho Chi Minh City,HAS_ACTIVITY,Ho Chi Minh City şehir turu
UNKNOWN,HAS_ACTIVITY,Ben Thanh Market ziyareti
UNKNOWN,HAS_ACTIVITY,War Remnants Museum ziyareti
UNKNOWN,HAS_ACTIVITY,Cu Chi Tünelleri gezisi
Siem Reap,HAS_ACTIVITY,Siem Reap Angkor Wat ziyareti
UNKNOWN,HAS_ACTIVITY,Ta Prohm Tapınağı ziyareti
UNKNOWN,HAS_ACTIVITY,Banteay Srei ve Banteay Samre tapınakları ziyareti
UNKNOWN,HAS_ACTIVITY,Tonle Sap Gölü yüzen köy ziyareti
Hanoi,HAS_HOTEL,Park Hyatt Saigon
Hanoi,HAS_HOTEL,Intercontinental Danang
Hanoi,HAS_HOTEL,Sofitel Legend Metropole Hanoi
Halong,HAS_HOTEL,Paradise Luxury Halong
Mevzun Çifçi Hindistan 2024,HAS_COUNTRY,Hindistan
Mevzun Çifçi Hindistan 2024,HAS_CITY,Delhi
Mevzun Çifçi Hindistan 2024,HAS_CITY,Jaipur
Mevzun Çifçi Hindistan 2024,HAS_CITY,Udaipur
Mevzun Çifçi Hindistan 2024,HAS_CITY,Jodhpur
Mevzun Çifçi Hindistan 2024,HAS_CITY,Mumbai
Jaipur,HAS_ACTIVITY,Jaipur Amber Kalesi ziyareti
Jaipur,HAS_ACTIVITY,Jaipur City Palace ziyareti
Udaipur,HAS_ACTIVITY,Udaipur göl gezisi
Udaipur,HAS_ACTIVITY,Udaipur City Palace ziyareti
Jodhpur,HAS_ACTIVITY,Jodhpur Mehrangarh Kalesi ziyareti
Mine Bahadır Japonya - Tayland Programı,HAS_COUNTRY,Japonya
Mine Bahadır Japonya - Tayland Programı,HAS_COUNTRY,Tayland
Mine Bahadır Japonya - Tayland Programı,HAS_CITY,Tokyo
Mine Bahadır Japonya - Tayland Programı,HAS_CITY,Kyoto
Mine Bahadır Japonya - Tayland Programı,HAS_CITY,Ise Shima
Mine Bahadır Japonya - Tayland Programı,HAS_CITY,Chiang Rai
Mine Bahadır Japonya - Tayland Programı,HAS_CITY,Chiang Mai
Mine Bahadır Japonya - Tayland Programı,HAS_CITY,Phuket
UNKNOWN,HAS_ACTIVITY,Senso-ji Tapınağı ve Nakamise alışveriş caddesi ziyareti
Tokyo,HAS_ACTIVITY,Akihabara gezisi
Kyoto,HAS_ACTIVITY,Kyoto şehir turu
UNKNOWN,HAS_ACTIVITY,Nishiki Pazarı ziyareti
UNKNOWN,HAS_ACTIVITY,Machiya deneyimi
Ise Shima,HAS_ACTIVITY,Ise Shima bölgesi gezisi
UNKNOWN,HAS_ACTIVITY,Naiku ve Geku Shinto tapınakları ziyareti
Chiang Rai,HAS_ACTIVITY,Chiang Rai fil kampı ziyareti
UNKNOWN,HAS_ACTIVITY,Golden Triangle bölgesi gezisi
Chiang Mai,HAS_ACTIVITY,Chiang Mai şehir turu
Phuket,HAS_ACTIVITY,Phuket sahil tatili
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_COUNTRY,Güney Afrika
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_CITY,Johannesburg
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_CITY,Cape Town
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_CITY,Stellenbosch
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_CITY,Franschhoek
Murat Bilgin 28 Eylül - 9 Ekim 2023 Güney Afrika,HAS_CITY,Sabi Sabi
Johannesburg,HAS_ACTIVITY,Johannesburg şehir turu
UNKNOWN,HAS_ACTIVITY,Zeitz MOCAA ziyareti
UNKNOWN,HAS_ACTIVITY,Cape Point gezisi
UNKNOWN,HAS_ACTIVITY,Boulders Beach penguen kolonisi ziyareti
Stellenbosch,HAS_ACTIVITY,Franschhoek ve Stellenbosch şarap bağları gezisi
UNKNOWN,HAS_ACTIVITY,Iziko Müzesi ziyareti
Johannesburg,HAS_HOTEL,Four Seasons Hotel The Westcliff
Johannesburg,HAS_RESTAURANT,Delaire Graff
Myanmar 2017 Mevzun Çiftçi,HAS_COUNTRY,Myanmar
Myanmar 2017 Mevzun Çiftçi,HAS_COUNTRY,Tayland
Myanmar 2017 Mevzun Çiftçi,HAS_CITY,Yangon
Myanmar 2017 Mevzun Çiftçi,HAS_CITY,Mandalay
Myanmar 2017 Mevzun Çiftçi,HAS_CITY,Bagan
Myanmar 2017 Mevzun Çiftçi,HAS_CITY,Inle Lake
Myanmar 2017 Mevzun Çiftçi,HAS_CITY,Bangkok
UNKNOWN,HAS_ACTIVITY,Shwedagon Pagoda ziyareti
Yangon,HAS_ACTIVITY,Yangon şehir turu
Mandalay,HAS_ACTIVITY,Mandalay gezisi
Bagan,HAS_ACTIVITY,Bagan tapınakları gezisi
Bagan,HAS_ACTIVITY,Ananda ve Gubyaukgyi tapınakları ziyareti
UNKNOWN,HAS_ACTIVITY,Phaung Daw Oo Pagoda ziyareti
UNKNOWN,HAS_ACTIVITY,Inle Gölü gezisi
UNKNOWN,HAS_ACTIVITY,Lacquer ware atölyesi ziyareti
Bangkok,HAS_ACTIVITY,Damnoen Saduak yüzen pazar ziyareti (Bangkok)
Mandalay,HAS_HOTEL,Belmond Road to Mandalay Cruise
SUMMER EUROPE 2025,HAS_COUNTRY,FRANCE
SUMMER EUROPE 2025,HAS_COUNTRY,ITALY
SUMMER EUROPE 2025,HAS_CITY,PARIS
SUMMER EUROPE 2025,HAS_CITY,ROME
UNKNOWN,HAS_ACTIVITY,EIFFEL TOWER
UNKNOWN,HAS_ACTIVITY,COLOSSEUM TOUR
PARIS,HAS_HOTEL,HOTEL LUMIERE
PARIS,HAS_HOTEL,ROMA SUITES
PARIS,HAS_RESTAURANT,LE BISTRO
PARIS,HAS_RESTAURANT,TRATTORIA ROMANA
SUMMER EUROPE 2024,HAS_COUNTRY,FRANCE
SUMMER EUROPE 2024,HAS_COUNTRY,ITALY
SUMMER EUROPE 2024,HAS_CITY,PARIS
SUMMER EUROPE 2024,HAS_CITY,ROME
BALKANS 2025,HAS_COUNTRY,TURKEY
BALKANS 2025,HAS_COUNTRY,BULGARIA
BALKANS 2025,HAS_COUNTRY,NORTH MACEDONIA
Istanbul,HAS_ACTIVITY,AYASOFYA CAMII
UNKNOWN,HAS_ACTIVITY,OLD TOWN WALK
ROME ANCIENT 2024,HAS_COUNTRY,ITALY
ROME ANCIENT 2024,HAS_CITY,ROME
UNKNOWN,HAS_ACTIVITY,COLOSSEUM
ROME,HAS_ACTIVITY,ROMAN FORUM
ROME,HAS_ACTIVITY,PALATINE HILL
ROME,HAS_HOTEL,FORUM INN
ROME,HAS_RESTAURANT,TRASTEVERE TRATTORIA
CAPPADOCIA DREAM 2023,HAS_COUNTRY,TURKEY
CAPPADOCIA DREAM 2023,HAS_CITY,GOREME
CAPPADOCIA DREAM 2023,HAS_CITY,ISTANBUL
UNKNOWN,HAS_ACTIVITY,BALLOON RIDE
GOREME,HAS_ACTIVITY,GOREME OPEN AIR MUSEUM
UNKNOWN,HAS_ACTIVITY,TOPKAPI PALACE
GOREME,HAS_HOTEL,GOREME CAVE HOTEL
GOREME,HAS_HOTEL,SULTANAHMET INN
GOREME,HAS_RESTAURANT,MEZE HOUSE
GOREME,HAS_RESTAURANT,KONYALI RESTAURANT
BALKANS LOOP 2025,HAS_COUNTRY,TURKEY
BALKANS LOOP 2025,HAS_COUNTRY,BULGARIA
BALKANS LOOP 2025,HAS_COUNTRY,NORTH MACEDONIA
LONDON HIGHLIGHTS 2024,HAS_COUNTRY,UNITED KINGDOM
LONDON HIGHLIGHTS 2024,HAS_CITY,LONDON
LONDON,HAS_ACTIVITY,BRITISH MUSEUM
LONDON,HAS_ACTIVITY,TOWER OF LONDON
LONDON,HAS_ACTIVITY,LONDON EYE
LONDON,HAS_HOTEL,SOUTHBANK HOTEL
LONDON,HAS_RESTAURANT,DISHOOM
NEW YORK CLASSICS 2024,HAS_COUNTRY,UNITED STATES
NEW YORK CLASSICS 2024,HAS_CITY,NEW YORK
NEW YORK,HAS_ACTIVITY,STATUE OF LIBERTY
NEW YORK,HAS_ACTIVITY,TIMES SQUARE
NEW YORK,HAS_ACTIVITY,CENTRAL PARK
NEW YORK,HAS_HOTEL,MIDTOWN INN
NEW YORK,HAS_RESTAURANT,SHAKE SHACK
TOKYO ESSENTIALS 2025,HAS_COUNTRY,JAPAN
TOKYO ESSENTIALS 2025,HAS_CITY,TOKYO
TOKYO,HAS_ACTIVITY,SENSOJI TEMPLE
TOKYO,HAS_ACTIVITY,SHIBUYA CROSSING
TOKYO,HAS_ACTIVITY,MEIJI SHRINE
TOKYO,HAS_HOTEL,SHIBUYA HOTEL
TOKYO,HAS_RESTAURANT,SUSHI BAR
KYOTO TEMPLES 2025,HAS_COUNTRY,JAPAN
KYOTO TEMPLES 2025,HAS_CITY,KYOTO
KYOTO,HAS_ACTIVITY,FUSHIMI INARI SHRINE
KYOTO,HAS_ACTIVITY,KINKAKUJI TEMPLE
KYOTO,HAS_ACTIVITY,KIYOMIZU DERA
KYOTO,HAS_HOTEL,GION RYOKAN
KYOTO,HAS_RESTAURANT,UDON HOUSE
BARCELONA ARCHITECTURE 2024,HAS_COUNTRY,SPAIN
BARCELONA ARCHITECTURE 2024,HAS_CITY,BARCELONA
UNKNOWN,HAS_ACTIVITY,SAGRADA FAMILIA
BARCELONA,HAS_ACTIVITY,PARK GUELL
BARCELONA,HAS_ACTIVITY,CASA BATLLO
BARCELONA,HAS_HOTEL,EIXAMPLE HOTEL
BARCELONA,HAS_RESTAURANT,TAPAS BAR
GAUDI WEEKEND 2025,HAS_COUNTRY,SPAIN
GAUDI WEEKEND 2025,HAS_CITY,BARCELONA
ISTANBUL CLASSICS 2024,HAS_COUNTRY,TURKEY
ISTANBUL CLASSICS 2024,HAS_CITY,ISTANBUL
ISTANBUL,HAS_ACTIVITY,BLUE MOSQUE
ISTANBUL,HAS_HOTEL,SULTANAHMET INN
ISTANBUL,HAS_RESTAURANT,KONYALI RESTAURANT
CAPPADOCIA DREAM 2023,HAS_CITY,URGUP
UNKNOWN,HAS_ACTIVITY,SUNRISE VIEWPOINT
ROME ANTIQUITY 2024,HAS_COUNTRY,ITALY
ROME ANTIQUITY 2024,HAS_CITY,ROME
ROME,HAS_RESTAURANT,TRATTORIA ROMANA
ISTANBUL & CAPPADOCIA 2023,HAS_COUNTRY,TURKEY
ISTANBUL & CAPPADOCIA 2023,HAS_CITY,ISTANBUL
ISTANBUL & CAPPADOCIA 2023,HAS_CITY,GOREME
ISTANBUL,HAS_RESTAURANT,MEZE HOUSE
ISTANBUL HERITAGE WEEKEND 2025,HAS_COUNTRY,TURKEY
ISTANBUL HERITAGE WEEKEND 2025,HAS_CITY,ISTANBUL
ISTANBUL,HAS_ACTIVITY,GRAND BAZAAR
NEW YORK CITY 2024,HAS_COUNTRY,UNITED STATES
NEW YORK CITY 2024,HAS_CITY,NEW YORK
NEW YORK,HAS_HOTEL,MIDTOWN HOTEL
LONDON ARCHITECTURE TOUR 2024,HAS_COUNTRY,UNITED KINGDOM
LONDON ARCHITECTURE TOUR 2024,HAS_CITY,LONDON
LONDON,HAS_ACTIVITY,BIG BEN
LONDON,HAS_HOTEL,RIVERBANK HOTEL
LONDON,HAS_RESTAURANT,TRAFALGAR RESTAURANT
BALKAN CULTURE TOUR 2025,HAS_COUNTRY,TURKEY
BALKAN CULTURE TOUR 2025,HAS_COUNTRY,BULGARIA
BALKAN CULTURE TOUR 2025,HAS_COUNTRY,NORTH MACEDONIA
UNKNOWN,HAS_ACTIVITY,BALKAN CULTURAL SITES
UNKNOWN,HAS_ACTIVITY,SOFIA OLD TOWN
SUMMER GREECE 2025,HAS_COUNTRY,GREECE
SUMMER GREECE 2025,HAS_CITY,ATHENS
SUMMER GREECE 2025,HAS_CITY,THESSALONIKI
Athens,HAS_ACTIVITY,ACROPOLIS TOUR
THESSALONIKI,HAS_ACTIVITY,THESSALONIKI OLD TOWN
ATHENS,HAS_HOTEL,ATHENS PLAZA HOTEL
THESSALONIKI,HAS_HOTEL,THESSALONIKI INN
ATHENS,HAS_RESTAURANT,TAVERNAS
ITALY CLASSICS 2024,HAS_COUNTRY,ITALY
ITALY CLASSICS 2024,HAS_CITY,ROME
ITALY CLASSICS 2024,HAS_CITY,VENICE
UNKNOWN,HAS_ACTIVITY,ST. MARK'S SQUARE
VENICE,HAS_HOTEL,VENICE SUITES
PARIS MUSEUM TOUR 2024,HAS_COUNTRY,FRANCE
PARIS MUSEUM TOUR 2024,HAS_CITY,PARIS
PARIS,HAS_ACTIVITY,LOUVRE MUSEUM
PARIS,HAS_ACTIVITY,MUSÉE D'ORSAY
PARIS,HAS_HOTEL,MARAIS HOTEL
PARIS,HAS_RESTAURANT,LEON DE BRUXELLES
TURKEY TOUR 2024,HAS_COUNTRY,TURKEY
TURKEY TOUR 2024,HAS_CITY,CAPPADOCIA
TURKEY TOUR 2024,HAS_CITY,ISTANBUL
CAPPADOCIA,HAS_HOTEL,GOREME CAVE HOTEL
CAPPADOCIA,HAS_RESTAURANT,MEZE HOUSE
EUROPE CLASSICS 2025,HAS_COUNTRY,FRANCE
EUROPE CLASSICS 2025,HAS_COUNTRY,ITALY
EUROPE CLASSICS 2025,HAS_COUNTRY,SPAIN
EUROPE CLASSICS 2025,HAS_CITY,PARIS
EUROPE CLASSICS 2025,HAS_CITY,ROME
EUROPE CLASSICS 2025,HAS_CITY,BARCELONA
PARIS,HAS_HOTEL,FORUM INN
PARIS,HAS_HOTEL,EIXAMPLE HOTEL
PARIS,HAS_RESTAURANT,TAPAS BAR
PARIS CITY BREAK 2024,HAS_COUNTRY,FRANCE
PARIS CITY BREAK 2024,HAS_CITY,PARIS
PARIS,HAS_ACTIVITY,MONTMARTRE WALK
