start_id,end_id,type
4c7324a7-5e98-4ba0-bf3d-27a26aad1245,Salzburg Kalesi,DOES
4c7324a7-5e98-4ba0-bf3d-27a26aad1245,Adolf Hitler’in Kartal Yuvası,DOES
4c7324a7-5e98-4ba0-bf3d-27a26aad1245,Salzbergwerk Berchtesgaden,DOES
4c7324a7-5e98-4ba0-bf3d-27a26aad1245,Grassl Likör Fabrikası,DOES
4c7324a7-5e98-4ba0-bf3d-27a26aad1245,Cafe Sacher Salzburg,EATS_AT
4c7324a7-5e98-4ba0-bf3d-27a26aad1245,Restaurant Blaue Gans Salzburg Gasthaus,EATS_AT
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Belgrad,VISITS
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Karlofca,VISITS
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Novi Sad,VISITS
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Serbia,IN_COUNTRY
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Metropol Palace Hotel,STAYS_AT
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Square Nine Hotel,STAYS_AT
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Belgrad Şehir Gezisi,DOES
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Aziz Sava Kilisesi,DOES
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Kalemegdan,DOES
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Sokullu Mehmet Paşa Çeşmesi,DOES
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Damat Ali Paşa Türbesi,DOES
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Fikirbayır,DOES
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Stambol Kapısı,DOES
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Tuna & Sava Nehirlerinin Birleşim Noktası,DOES
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Museum of Yugoslav History,DOES
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Royal Compound,DOES
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Nikola Tesla Müzesi,DOES
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Karlofca Gezisi,DOES
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Novi Sad Gezisi,DOES
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Tuna Nehri Tekne Gezisi,DOES
6d308916-68c7-4d45-87cc-dceaa0b6ada5,Kalemegdan Restaurant,EATS_AT
d434c6c7-9895-4b16-8b59-0c47ec5700cd,ISTANBUL,VISITS
d434c6c7-9895-4b16-8b59-0c47ec5700cd,CAPPADOCIA,VISITS
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Kuşadası,VISITS
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Izmir,VISITS
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Şirince,VISITS
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Efes,VISITS
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Turchia,IN_COUNTRY
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Topkapı Sarayı,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Ayasofya,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Yerebatan Sarnıcı,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Boğaz Turu,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Karaköy,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Balon Turu,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Soğanlı Vadisi,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Keşlik Manastırı,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Taşkınpaşa Medresesi,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Selime Köyü,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Agzikarahan Kervansarayı,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Ihlara Vadisi,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Göreme Açık Hava Müzesi,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Uçhisar,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Kaymaklı Yeraltı Şehri,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Kızıl Vadi,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Efes Antik Kenti,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Hadrian Tapınağı,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Odeon,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Traian Çeşmesi,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Şirince Köyü,DOES
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Il Cortile Ristorante Pizzeria,EATS_AT
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Pandeli Restaurant,EATS_AT
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Belisirma Nehir Kenarı Restoran,EATS_AT
d434c6c7-9895-4b16-8b59-0c47ec5700cd,Geleneksel Türk Restoranı (Efes),EATS_AT
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Edimburgo,VISITS
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Pitlochry,VISITS
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Fort William,VISITS
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Inverness,VISITS
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Scotland,IN_COUNTRY
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Fonab Castle Hotel,STAYS_AT
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,The Craigellachie Hotel,STAYS_AT
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Nevis Bank Inn,STAYS_AT
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Seasgair Hotel,STAYS_AT
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Blair Castle,DOES
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Ballindalloch Castle & Gardens,DOES
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Camera Obscura & World of Illusions,DOES
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Loch Ness,DOES
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Inverness Kalesi,DOES
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,St. Andrews Katedrali,DOES
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Inverness Müzesi ve Sanat Galerisi,DOES
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Strathisla Distillery,DOES
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Nevis Bank Inn and Browns Restaurant,EATS_AT
1596173c-3d0e-4a6c-960b-ffd2c8cb4f84,Rocpool Restaurant,EATS_AT
0c554203-ad54-41bd-abc1-d61654cf0198,Bangkok,VISITS
0c554203-ad54-41bd-abc1-d61654cf0198,Chiang Mai,VISITS
0c554203-ad54-41bd-abc1-d61654cf0198,Chiang Rai,VISITS
0c554203-ad54-41bd-abc1-d61654cf0198,Tayland,IN_COUNTRY
0c554203-ad54-41bd-abc1-d61654cf0198,The Surin,STAYS_AT
0c554203-ad54-41bd-abc1-d61654cf0198,Tapınaklar ve Şehir Gezisi,DOES
0c554203-ad54-41bd-abc1-d61654cf0198,Bo Sang Köyü,DOES
0c554203-ad54-41bd-abc1-d61654cf0198,Wat Chedi Luangis,DOES
0c554203-ad54-41bd-abc1-d61654cf0198,Wat Suan Dok Tapınağı,DOES
0c554203-ad54-41bd-abc1-d61654cf0198,Wat Phra That Doi Suthep,DOES
0c554203-ad54-41bd-abc1-d61654cf0198,Wat Rong Khun,DOES
0c554203-ad54-41bd-abc1-d61654cf0198,Chiang Rai Gezisi,DOES
0c554203-ad54-41bd-abc1-d61654cf0198,Golden Triangle Gezisi,DOES
0c554203-ad54-41bd-abc1-d61654cf0198,Mekong Nehri Tekne Gezisi,DOES
0c554203-ad54-41bd-abc1-d61654cf0198,Bangkok Şehir Gezisi,DOES
0c554203-ad54-41bd-abc1-d61654cf0198,Büyük Saray,DOES
0c554203-ad54-41bd-abc1-d61654cf0198,Wat Phra Kaew,DOES
0c554203-ad54-41bd-abc1-d61654cf0198,Wat Pho Tapınağı,DOES
0c554203-ad54-41bd-abc1-d61654cf0198,Wat Ratchabophit,DOES
0c554203-ad54-41bd-abc1-d61654cf0198,Bangkok Kanalları Gezisi,DOES
0c554203-ad54-41bd-abc1-d61654cf0198,Chatuchak Weekend Market,DOES
0c554203-ad54-41bd-abc1-d61654cf0198,Beach Restaurant (The Surin),EATS_AT
0c554203-ad54-41bd-abc1-d61654cf0198,Potong Restaurant,EATS_AT
0c554203-ad54-41bd-abc1-d61654cf0198,Clara Restaurant,EATS_AT
0c554203-ad54-41bd-abc1-d61654cf0198,Kalido,EATS_AT
0c554203-ad54-41bd-abc1-d61654cf0198,Carpe Diem Beach Club,EATS_AT
0c554203-ad54-41bd-abc1-d61654cf0198,Terrace Rim Naam,EATS_AT
d7634b5a-6241-4ec6-a8c9-186604950ae3,TOKYO,VISITS
d7634b5a-6241-4ec6-a8c9-186604950ae3,Hakone,VISITS
d7634b5a-6241-4ec6-a8c9-186604950ae3,KYOTO,VISITS
d7634b5a-6241-4ec6-a8c9-186604950ae3,Nara,VISITS
d7634b5a-6241-4ec6-a8c9-186604950ae3,Isola di Naoshima,VISITS
d7634b5a-6241-4ec6-a8c9-186604950ae3,Teshima,VISITS
d7634b5a-6241-4ec6-a8c9-186604950ae3,Giappone,IN_COUNTRY
d7634b5a-6241-4ec6-a8c9-186604950ae3,Mitsui Garden Hotel,STAYS_AT
d7634b5a-6241-4ec6-a8c9-186604950ae3,Benesse House,STAYS_AT
d7634b5a-6241-4ec6-a8c9-186604950ae3,Shinjuku Gyoen Park,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Senso-ji Tapınağı,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Nakamise Alışveriş Caddesi,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Meiji Shrine,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Takeshita Street,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Omotesando,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,TeamLab Planets,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Ginza,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Hakone Açık Hava Müzesi,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Picasso Pavilion,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Hakone Teleferiği,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Owakudani Vadisi,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Ashinoko Tekne Gezisi,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Kiyomizu Tapınağı,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Kinkaku-ji,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Geisha & Maiko Gösterisi,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Nara Park,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Kasuga Taisha,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Tenryu-ji Tapınağı,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Monkey Park Iwatayama,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Benesse House,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Chichu Sanat Müzesi,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Lee Ufan Müzesi,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Teshima Sanat Müzesi,DOES
d7634b5a-6241-4ec6-a8c9-186604950ae3,Teshima Yokoo Evi,DOES
fcc27888-f4c5-43f6-91e7-5f8a3b32da88,Arles,VISITS
fcc27888-f4c5-43f6-91e7-5f8a3b32da88,Avignon,VISITS
fcc27888-f4c5-43f6-91e7-5f8a3b32da88,Les Baux-de-Provence,VISITS
fcc27888-f4c5-43f6-91e7-5f8a3b32da88,L'Isle-sur-la-Sorgue,VISITS
fcc27888-f4c5-43f6-91e7-5f8a3b32da88,France,IN_COUNTRY
fcc27888-f4c5-43f6-91e7-5f8a3b32da88,LUMA Müzesi,DOES
fcc27888-f4c5-43f6-91e7-5f8a3b32da88,Van Gogh Müzesi,DOES
fcc27888-f4c5-43f6-91e7-5f8a3b32da88,Art Tour,DOES
fcc27888-f4c5-43f6-91e7-5f8a3b32da88,Avignon Gezisi,DOES
fcc27888-f4c5-43f6-91e7-5f8a3b32da88,Chateau Estoublon,DOES
fcc27888-f4c5-43f6-91e7-5f8a3b32da88,Les Baux-de-Provence Gezisi,DOES
fcc27888-f4c5-43f6-91e7-5f8a3b32da88,L'Isle-sur-la-Sorgue Gezisi,DOES
fcc27888-f4c5-43f6-91e7-5f8a3b32da88,Restaurant L'Oriel,EATS_AT
fcc27888-f4c5-43f6-91e7-5f8a3b32da88,Café Tadoa Ando,EATS_AT
fcc27888-f4c5-43f6-91e7-5f8a3b32da88,La Taula Gallici's Gourmet Restaurant,EATS_AT
158bd676-46c5-48e8-ba07-f35b0e9e6349,Bari,VISITS
158bd676-46c5-48e8-ba07-f35b0e9e6349,Alberobello,VISITS
158bd676-46c5-48e8-ba07-f35b0e9e6349,Matera,VISITS
158bd676-46c5-48e8-ba07-f35b0e9e6349,Monopoli,VISITS
158bd676-46c5-48e8-ba07-f35b0e9e6349,Polignano a Mare,VISITS
158bd676-46c5-48e8-ba07-f35b0e9e6349,Lecce,VISITS
158bd676-46c5-48e8-ba07-f35b0e9e6349,Italia,IN_COUNTRY
158bd676-46c5-48e8-ba07-f35b0e9e6349,Canne Bianche Lifestyle & Hotel,STAYS_AT
158bd676-46c5-48e8-ba07-f35b0e9e6349,Alberobello Trulli Evleri,DOES
158bd676-46c5-48e8-ba07-f35b0e9e6349,Matera Gezisi,DOES
158bd676-46c5-48e8-ba07-f35b0e9e6349,Monopoli Gezisi,DOES
158bd676-46c5-48e8-ba07-f35b0e9e6349,Polignano a Mare Gezisi,DOES
158bd676-46c5-48e8-ba07-f35b0e9e6349,Lecce Şehir Gezisi,DOES
158bd676-46c5-48e8-ba07-f35b0e9e6349,Santa Croce Bazilikası,DOES
158bd676-46c5-48e8-ba07-f35b0e9e6349,San Giuseppe Kilisesi,DOES
158bd676-46c5-48e8-ba07-f35b0e9e6349,Palazzo dei Celestini,DOES
158bd676-46c5-48e8-ba07-f35b0e9e6349,Sant'Oronzo Meydanı,DOES
158bd676-46c5-48e8-ba07-f35b0e9e6349,Antik Roma Amfitiyatrosu,DOES
158bd676-46c5-48e8-ba07-f35b0e9e6349,Bari Şehir Gezisi,DOES
158bd676-46c5-48e8-ba07-f35b0e9e6349,Saint Nicholas Bazilikası,DOES
158bd676-46c5-48e8-ba07-f35b0e9e6349,San Sabino Katedrali,DOES
158bd676-46c5-48e8-ba07-f35b0e9e6349,Hohenstaufen Kalesi,DOES
158bd676-46c5-48e8-ba07-f35b0e9e6349,Old Town,DOES
158bd676-46c5-48e8-ba07-f35b0e9e6349,Strada delle Orecchiette,DOES
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,Provence,VISITS
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,L’Isle-sur-la-Sorgue,VISITS
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,Rossiglione (regione),VISITS
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,Gordes,VISITS
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,Saint-Rémy-de-Provence,VISITS
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,Les Baux-de-Provence,VISITS
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,Arles,VISITS
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,France,IN_COUNTRY
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,Chateau La Coste Art Tour,DOES
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,L’Isle-sur-la-Sorgue Gezisi,DOES
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,Roussillon Gezisi,DOES
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,Gordes Gezisi,DOES
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,Saint-Rémy-de-Provence Gezisi,DOES
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,Les Baux-de-Provence Gezisi,DOES
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,Arles Gezisi,DOES
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,Tadao Ando Café Restaurant,EATS_AT
66ae3c07-2b81-46ad-a5af-18eef3c47a3c,Chateau d’Estoublon,EATS_AT
d30e7522-2784-4354-bd95-fcc96b285c73,VENICE,VISITS
d30e7522-2784-4354-bd95-fcc96b285c73,Italia,IN_COUNTRY
d30e7522-2784-4354-bd95-fcc96b285c73,Peggy Guggenheim Müzesi,DOES
d30e7522-2784-4354-bd95-fcc96b285c73,Galleria dell’Accademia,DOES
d30e7522-2784-4354-bd95-fcc96b285c73,Palazzo Manfrin,DOES
d30e7522-2784-4354-bd95-fcc96b285c73,Giardini Bienali,DOES
d30e7522-2784-4354-bd95-fcc96b285c73,Trattoria Alla Madonna,EATS_AT
d30e7522-2784-4354-bd95-fcc96b285c73,Türk Hava Yolları TK1867,USES
d30e7522-2784-4354-bd95-fcc96b285c73,Bienal,HAS_TAG
d30e7522-2784-4354-bd95-fcc96b285c73,Sanat,HAS_TAG
d30e7522-2784-4354-bd95-fcc96b285c73,VENICE,HAS_TAG
d30e7522-2784-4354-bd95-fcc96b285c73,Italia,HAS_TAG
29fdd870-3ad0-4d8d-8916-6fc5b50d8222,Dubai,VISITS
29fdd870-3ad0-4d8d-8916-6fc5b50d8222,Birleşik Arap Emirlikleri,IN_COUNTRY
29fdd870-3ad0-4d8d-8916-6fc5b50d8222,Atlantis The Royal,STAYS_AT
29fdd870-3ad0-4d8d-8916-6fc5b50d8222,Dubai Creek – Old Town,DOES
29fdd870-3ad0-4d8d-8916-6fc5b50d8222,Museum of the Future,DOES
29fdd870-3ad0-4d8d-8916-6fc5b50d8222,Dubai Mall,DOES
29fdd870-3ad0-4d8d-8916-6fc5b50d8222,Nobu Restaurant - Atlantis the Palm,EATS_AT
29fdd870-3ad0-4d8d-8916-6fc5b50d8222,Emirates EK124,USES
29fdd870-3ad0-4d8d-8916-6fc5b50d8222,Dubai,HAS_TAG
29fdd870-3ad0-4d8d-8916-6fc5b50d8222,BAE,HAS_TAG
29fdd870-3ad0-4d8d-8916-6fc5b50d8222,Müze,HAS_TAG
29fdd870-3ad0-4d8d-8916-6fc5b50d8222,Alışveriş,HAS_TAG
29fdd870-3ad0-4d8d-8916-6fc5b50d8222,Modern Mimari,HAS_TAG
0f969f15-b09d-495a-8979-3b77bc3a1980,Izmir,VISITS
0f969f15-b09d-495a-8979-3b77bc3a1980,Şirince,VISITS
0f969f15-b09d-495a-8979-3b77bc3a1980,Urla,VISITS
0f969f15-b09d-495a-8979-3b77bc3a1980,Turchia,IN_COUNTRY
0f969f15-b09d-495a-8979-3b77bc3a1980,Güllü Konak,STAYS_AT
0f969f15-b09d-495a-8979-3b77bc3a1980,Şirince Çarşısı,DOES
0f969f15-b09d-495a-8979-3b77bc3a1980,Aziz John Baptist Kilisesi,DOES
0f969f15-b09d-495a-8979-3b77bc3a1980,Hodri Meydan Kulesi,DOES
0f969f15-b09d-495a-8979-3b77bc3a1980,Şarap Mahzenleri,DOES
0f969f15-b09d-495a-8979-3b77bc3a1980,Nesin Matematik Köyü,DOES
0f969f15-b09d-495a-8979-3b77bc3a1980,Key Museum,DOES
0f969f15-b09d-495a-8979-3b77bc3a1980,Urla Sanat Sokağı,DOES
0f969f15-b09d-495a-8979-3b77bc3a1980,Necati Cumali Anı Evi,DOES
0f969f15-b09d-495a-8979-3b77bc3a1980,Yorgo Seferis’in doğduğu ev,DOES
0f969f15-b09d-495a-8979-3b77bc3a1980,Tanju Okan Parkı,DOES
0f969f15-b09d-495a-8979-3b77bc3a1980,Malgaca Pazarı,DOES
0f969f15-b09d-495a-8979-3b77bc3a1980,Artemis Restaurant ve Şarapevi,EATS_AT
0f969f15-b09d-495a-8979-3b77bc3a1980,Yengeç Restoran - Urla İskele,EATS_AT
0f969f15-b09d-495a-8979-3b77bc3a1980,Şirince,HAS_TAG
0f969f15-b09d-495a-8979-3b77bc3a1980,Urla,HAS_TAG
0f969f15-b09d-495a-8979-3b77bc3a1980,Izmir,HAS_TAG
0f969f15-b09d-495a-8979-3b77bc3a1980,Turchia,HAS_TAG
0f969f15-b09d-495a-8979-3b77bc3a1980,Köy Gezisi,HAS_TAG
0f969f15-b09d-495a-8979-3b77bc3a1980,Şarap,HAS_TAG
0f969f15-b09d-495a-8979-3b77bc3a1980,Müze,HAS_TAG
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Bologna,VISITS
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Firenze,VISITS
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Chianti,VISITS
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,San Gimignano,VISITS
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Siena,VISITS
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Cortona,VISITS
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Orvieto,VISITS
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,ROME,VISITS
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Italia,IN_COUNTRY
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Hotel Cerretani Firenze – Mgallery,STAYS_AT
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Santa Maria del Fiore Katedrali,DOES
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Vaftizhane (Battistero di San Giovanni),DOES
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Piazza della Signoria,DOES
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Palazzo Vecchio,DOES
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Uffizi Galerisi,DOES
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Antinori nel Chianti Classico Şaraphanesi,DOES
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,San Gimignano UNESCO Dünya Mirası,DOES
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Siena Şehir Merkezi,DOES
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Cortona Tarihi Sokaklar,DOES
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Orvieto Katedrali,DOES
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Orvieto Yer Altı Tünelleri,DOES
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Buca Mario,EATS_AT
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Osteria delle Tre Panche,EATS_AT
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Ristorante Storico Sabatini,EATS_AT
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Buca Lapi,EATS_AT
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Antico Ristorante Paoli 1827,EATS_AT
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Türk Hava Yolları TK1323,USES
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Türk Hava Yolları TK1864,USES
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Toscana,HAS_TAG
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Italia,HAS_TAG
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Firenze,HAS_TAG
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Şarap,HAS_TAG
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Sanat,HAS_TAG
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Katedral,HAS_TAG
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,Siena,HAS_TAG
817ee8d6-bf9e-4dd7-b24c-9ccc09e64ef5,San Gimignano,HAS_TAG
668770f4-5621-477b-9bf4-083266b2faad,Sidney,VISITS
668770f4-5621-477b-9bf4-083266b2faad,Auckland,VISITS
668770f4-5621-477b-9bf4-083266b2faad,Rotorua,VISITS
668770f4-5621-477b-9bf4-083266b2faad,Queenstown,VISITS
668770f4-5621-477b-9bf4-083266b2faad,Melbourne,VISITS
668770f4-5621-477b-9bf4-083266b2faad,Australia,IN_COUNTRY
668770f4-5621-477b-9bf4-083266b2faad,New Zealand,IN_COUNTRY
668770f4-5621-477b-9bf4-083266b2faad,Park Hyatt Sydney,STAYS_AT
668770f4-5621-477b-9bf4-083266b2faad,The Rocks,DOES
668770f4-5621-477b-9bf4-083266b2faad,Botanik Bahçeleri - Sydney,DOES
668770f4-5621-477b-9bf4-083266b2faad,Macquarie Caddesi,DOES
668770f4-5621-477b-9bf4-083266b2faad,Hyde Park,DOES
668770f4-5621-477b-9bf4-083266b2faad,St. Mary Katedrali,DOES
668770f4-5621-477b-9bf4-083266b2faad,Mrs Macquarie’s Chair,DOES
668770f4-5621-477b-9bf4-083266b2faad,Sydney Opera Binası,DOES
668770f4-5621-477b-9bf4-083266b2faad,Sydney Köprüsü,DOES
668770f4-5621-477b-9bf4-083266b2faad,Bondi Plajı,DOES
668770f4-5621-477b-9bf4-083266b2faad,Oxford Caddesi,DOES
668770f4-5621-477b-9bf4-083266b2faad,Paddington,DOES
668770f4-5621-477b-9bf4-083266b2faad,Türk Hava Yolları TK174,USES
668770f4-5621-477b-9bf4-083266b2faad,Sidney,HAS_TAG
668770f4-5621-477b-9bf4-083266b2faad,Australia,HAS_TAG
668770f4-5621-477b-9bf4-083266b2faad,New Zealand,HAS_TAG
668770f4-5621-477b-9bf4-083266b2faad,Opera Binası,HAS_TAG
668770f4-5621-477b-9bf4-083266b2faad,Plaj,HAS_TAG
5f97595e-4270-4260-804d-d070472272ef,Bénarès,VISITS
5f97595e-4270-4260-804d-d070472272ef,Jaipur,VISITS
5f97595e-4270-4260-804d-d070472272ef,Udaipur,VISITS
5f97595e-4270-4260-804d-d070472272ef,Delhi,VISITS
5f97595e-4270-4260-804d-d070472272ef,Hindistan,IN_COUNTRY
5f97595e-4270-4260-804d-d070472272ef,Brijrama Palace,STAYS_AT
5f97595e-4270-4260-804d-d070472272ef,Rambagh Palace,STAYS_AT
5f97595e-4270-4260-804d-d070472272ef,Taj Lake Palace,STAYS_AT
5f97595e-4270-4260-804d-d070472272ef,Ganj Nehri Aarti Töreni,DOES
5f97595e-4270-4260-804d-d070472272ef,Kashi Vishwanath Tapınağı,DOES
5f97595e-4270-4260-804d-d070472272ef,Sarnath,DOES
5f97595e-4270-4260-804d-d070472272ef,Amber Fort,DOES
5f97595e-4270-4260-804d-d070472272ef,City Palace - Jaipur,DOES
5f97595e-4270-4260-804d-d070472272ef,Hawa Mahal,DOES
5f97595e-4270-4260-804d-d070472272ef,Jantar Mantar,DOES
5f97595e-4270-4260-804d-d070472272ef,City Palace - Udaipur,DOES
5f97595e-4270-4260-804d-d070472272ef,Crystal Gallery,DOES
5f97595e-4270-4260-804d-d070472272ef,Pichola Gölü,DOES
5f97595e-4270-4260-804d-d070472272ef,Muson Sarayı,DOES
